"0";"0.01";"0.02";"0.03";"0.04";"0.05";"0.06";"0.07";"0.08";"0.09"
"0";0.5;0.503989356314632;0.507978313716902;0.511966473414113;0.515953436852831;0.519938805838372;0.523922182654107;0.527903170180521;0.531881372013987;0.535856392585172
"0.1";0.539827837277029;0.543795312542317;0.547758426020584;0.551716786654561;0.555670004805906;0.559617692370243;0.563559462891433;0.567494931675038;0.571423715900901;0.575345434734795
"0.2";0.579259709439103;0.583166163482442;0.587064422648215;0.590954115142006;0.594834871697796;0.598706325682924;0.602568113201761;0.606419873198039;0.610261247555797;0.614091881198877
"0.3";0.617911422188953;0.621719521822019;0.62551583472332;0.629300018940654;0.633071736036028;0.636830651175619;0.640576433217991;0.644308754800547;0.648027292424163;0.651731726535982
"0.4";0.655421741610324;0.659097026227677;0.66275727315175;0.666402179404542;0.670031446339406;0.67364477971208;0.677241889749652;0.680822491217444;0.684386303483777;0.687933050582609
"0.5";0.691462461274013;0.694974269102481;0.698468212453034;0.701944034605124;0.705401483784302;0.708840313211654;0.712260281150973;0.715661150953676;0.719042691101436;0.722404675246535
"0.6";0.725746882249926;0.729069096216994;0.732371106531017;0.735652707884322;0.738913700307138;0.742153889194135;0.745373085328664;0.74857110490469;0.751747769546429;0.754902906325691
"0.7";0.758036347776927;0.761147931910013;0.764237502220749;0.767304907699103;0.770350002835209;0.773372647623132;0.776372707562401;0.77935005365735;0.782304562414267;0.785236115836363
"0.8";0.788144601416603;0.791029912128398;0.793891946414187;0.796730608171932;0.79954580673955;0.802337456877308;0.805105478748192;0.807849797896304;0.810570345223288;0.813267056962827
"0.9";0.81593987465324;0.818588745108203;0.821213620385628;0.823814457754742;0.826391219661375;0.828943873691518;0.831472392533162;0.83397675393647;0.836456940672308;0.838912940489169
"1";0.841344746068543;0.843752354978745;0.846135769627265;0.848494997211656;0.850830049669019;0.853140943624104;0.85542770033609;0.857690345644061;0.859928909911231;0.862143427967965
"1.1";0.864333939053617;0.866500486757253;0.868643118957269;0.870761887759982;0.872856849437202;0.87492806436285;0.876975596948657;0.878999515578982;0.880999892544799;0.882976803976891
"1.2";0.884930329778292;0.886860553556023;0.888767562552165;0.890651447574308;0.892512302925413;0.894350226333145;0.8961653188787;0.897957684925181;0.899727432045558;0.901474670950252
"1.3";0.90319951541439;0.904902082204761;0.906582491006528;0.908240864349719;0.909877327535548;0.911492008562598;0.913085038052915;0.914656549178033;0.916206677584986;0.917735561322331
"1.4";0.919243340766229;0.920730158546608;0.922196159473454;0.923641490463261;0.925066300465673;0.926470740390352;0.927854963034106;0.929219123008314;0.930563376666668;0.931887882033275
"1.5";0.933192798731142;0.934478287911084;0.935744512181064;0.936991635536022;0.938219823288188;0.939429241997941;0.940620059405207;0.941792444361447;0.942946566762246;0.944082597480531
"1.6";0.945200708300442;0.94630107185188;0.947383861545748;0.948449251509911;0.949497416525896;0.950528531966352;0.951542773733277;0.952540318197053;0.95352134213628;0.95448602267845
"1.7";0.955434537241457;0.956367063475968;0.957283779208671;0.958184862386405;0.959070491021193;0.959940843136183;0.960796096712517;0.961636429637129;0.962462019651483;0.963273044301274
"1.8";0.964069680887074;0.964852106415961;0.96562049755411;0.966375030580372;0.967115881340836;0.967843225204386;0.968557237019247;0.969258091070534;0.9699459610388;0.970621019959591
"1.9";0.971283440183998;0.971933393340228;0.972571050296163;0.973196581122945;0.973810155059547;0.974411940478361;0.97500210485178;0.975580814719777;0.976148235658492;0.976704532249788
"2";0.977249868051821;0.977784405570569;0.978308306232353;0.978821730357328;0.97932483713393;0.979817784594296;0.980300729590623;0.980773827772483;0.981237233565062;0.981691100148341
"2.1";0.982135579437183;0.982570822062343;0.982996977352367;0.983414193316395;0.983822616627834;0.98422239260891;0.984613665216075;0.984996577026268;0.985371269224011;0.985737881589331
"2.2";0.986096552486501;0.98644741885358;0.986790616192744;0.987126278561398;0.987454538564053;0.987775527344955;0.988089374581453;0.988396208478097;0.988696155761447;0.988989341675589
"2.3";0.989275889978324;0.989555922938049;0.98982956133128;0.990096924440836;0.990358130054642;0.990613294465161;0.990862532469427;0.991105957369663;0.991343680974483;0.991575813600654
"2.4";0.991802464075404;0.992023739739266;0.992239746449446;0.992450588583691;0.992656369044652;0.992857189264729;0.993053149211376;0.993244347392859;0.993430880864453;0.993612845235057
"2.5";0.993790334674224;0.993963441919587;0.994132258284667;0.994296873667049;0.994457376556917;0.994613854045933;0.994766391836444;0.994915074251009;0.995059984242229;0.995201203402874
"2.6";0.995338811976281;0.995472888867033;0.995603511651879;0.995730756590911;0.995854698638964;0.995975411457242;0.996092967425147;0.996207437652315;0.996318891990825;0.9964273990476
"2.7";0.996533026196959;0.996635839593331;0.996735904184109;0.996833283722642;0.99692804078135;0.997020236764945;0.997109931923774;0.997197185367235;0.997282055077299;0.997364597922095
"2.8";0.997444869669572;0.997522925001214;0.997598817525811;0.997672599793268;0.997744323308458;0.997814038545087;0.997881794959595;0.99794764100506;0.998011624145106;0.998073790867812
"2.9";0.998134186699616;0.998192856219194;0.998249843071324;0.998305189980723;0.998358938765843;0.998411130352635;0.998461804788262;0.998511001254763;0.99855875808266;0.998605112764508
"3";0.99865010196837;0.998693761551231;0.998736126572328;0.998777231306408;0.998817109256896;0.998855793168977;0.998893315042591;0.998929706145321;0.998964997025197;0.998999217523386
"3.1";0.999032396786782;0.999064563280486;0.999095744800178;0.999125968484368;0.999155260826541;0.999183647687171;0.999211154305624;0.999237805311933;0.999263624738446;0.999288636031355
"3.2";0.999312862062084;0.99933632513856;0.99935904701634;0.999381048909613;0.999402351502066;0.999422974957609;0.999442938930975;0.99946226257817;0.999480964566793;0.999499063086214
"3.3";0.999516575857616;0.999533520143892;0.999549912759408;0.999565770079618;0.99958110805055;0.999595942198136;0.999610287637418;0.9996241590816;0.999637570850967;0.999650536881662
"3.4";0.999663070734323;0.999675185602581;0.999686894321419;0.999698209375391;0.999709142906709;0.999719706723184;0.999729912306036;0.999739770817572;0.99974929310872;0.999758489726432
